	table.gene	table.logFC	table.logCPM	table.F	table,PValue	table.FDR	adjust.method	comparison	test
3938	RBM7	0.530616922767437	5.91842298658165	1.57627903510404	0,21722081	0.496251600320788	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7724	ANKRD10	0.606327193213885	5.68804463553447	1.57609449481946	0,217247173	0.496251600320788	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10058	CCNB2	-1.62830659837137	5.83097145914218	1.57448636893378	0,217477074	0.496585861327238	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5024	SYTL1	-1.55961204397991	3.17080143615598	1.57937615355203	0,217477929	0.496585861327238	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7185	CLN5	0.620599233821356	5.59679587125636	1.57370933205704	0,217588268	0.496697610296893	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10554	ADGRG2	-1.41469344366925	2.06492945592896	2.15797931747842	0,21761479	0.496697610296893	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2746	CENPK	-1.27103082488644	3.995450355069	1.57302596838415	0,217686115	0.496697610296893	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11018	DFFA	-0.638762120251335	5.11241381176663	1.5729567690188	0,217696027	0.496697610296893	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
518	RNF130	-0.808422110213166	6.25662793664155	1.57266391302248	0,217737978	0.496697610296893	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5771	NT5DC3	-0.895424180185883	5.32163702580201	1.56993892401849	0,21812881	0.497456325944788	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10563	KIF26A	-1.7222091773805	2.49940165562233	1.56958540099441	0,218179577	0.497456325944788	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11334	CASC3	-0.525431498504603	6.03146489384979	1.56946105984835	0,218197436	0.497456325944788	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10521	PBX4	-1.33922477857109	2.68632927241794	1.58093871855178	0,218420033	0.497823423355035	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3422	ISCU	0.480874834562527	7.48624277372068	1.56759784323062	0,21846527	0.497823423355035	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4199	CAMTA2	0.593620770647197	4.34466554068899	1.56745786460688	0,218485408	0.497823423355035	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7201	PRRT2	1.11697192437101	2.61683263670667	1.5664623742169	0,218628689	0.497916703655331	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4835	TMEM11	-0.698335734103467	6.23024357087651	1.56638775819583	0,218639434	0.497916703655331	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7036	BMP2K	0.637870945464697	4.62355213806995	1.56629130712235	0,218653323	0.497916703655331	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9139	IL10RB	0.655122195491871	5.46541813266425	1.56594983207682	0,218702505	0.497932315070786	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5650	ARFGAP3	0.688480270225552	5.83265621568405	1.56549498409489	0,218768038	0.497985138613146	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6556	FGFR1	1.26449847644193	7.2711627355958	1.56458475765513	0,218899252	0.498091588030721	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8414	LIN7A	-1.51563651370861	4.95630261427902	1.56454321607271	0,218905243	0.498091588030721	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9540	MAST1	-1.61313521966917	2.12486032214255	1.56885669912982	0,218981725	0.498091588030721	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4665	MOGAT1	-1.91587919955068	2.28719386356837	1.56399609196468	0,218984163	0.498091588030721	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6634	SLC35B2	-0.6108211894657	6.58511723510374	1.56267531063455	0,219174825	0.498428887853067	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11097	MAG	-1.96123581095273	2.26969858126685	1.56674157899541	0,219285639	0.498584511325231	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2627	SLX4IP	-0.711076482531906	3.54397224316598	1.56111826766533	0,219399855	0.498747805287811	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3396	AGPAT2	-0.721145887257008	4.78651687491552	1.5598928317597	0,21957716	0.499054426846688	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9617	SRC	0.98352320890788	4.8715732257402	1.55689434958567	0,22001175	0.499942970959641	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4297	IGLON5	-1.90543166054771	2.8989370168242	1.56141645225897	0,220053103	0.499942970959641	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10656	PPIL6	0.957265776064567	2.3658649874319	1.55613425138497	0,220122084	0.500003127320112	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11137	CNTLN	-0.878086675756878	4.12369247789426	1.55569977141485	0,220185183	0.500049902127247	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
88	TRIM68	-0.827352198729149	3.08999062300188	1.555131580172	0,220267734	0.500091181561464	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10070	UAP1	0.68298883048161	5.69324335736898	1.55474985762688	0,220323216	0.500091181561464	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8723	MYL3	-2.26961954461336	2.68901730592469	1.55469706318117	0,22033089	0.500091181561464	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5272	CMTM7	-1.38413448072954	5.92602372487401	1.55219412329892	0,220695122	0.500788224668983	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3320	SLC25A20	-1.23293358871905	5.9052169202412	1.55200184034848	0,220723134	0.500788224668983	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1428	RFNG	0.651634340409661	5.24122797123691	1.5515718673379	0,220785789	0.500833786548154	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6813	EBI3	-1.22453161966657	2.69232021210673	1.5511061691556	0,220853674	0.500891193702622	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2074	CENPE	-1.54498368120071	3.53726372537193	1.5506339297348	0,220922539	0.500950800567937	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4090	SERTAD4	1.17144611707338	2.68352423000461	1.54976816438267	0,22104886	0.501140642338829	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7963	FAM169A	0.936833680225081	2.03165337989995	1.54902411781031	0,221157493	0.501231580328952	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10242	WASHC5	0.57235607540072	5.43809085914938	1.54882224689257	0,221186978	0.501231580328952	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8548	FOXS1	-2.07564079543447	4.51764964792907	1.54861814364181	0,221216794	0.501231580328952	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1616	ANAPC11	-0.70783505918266	7.7850100317369	1.54716258029404	0,221429571	0.501359913880986	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4708	TM9SF4	-0.511375869771699	5.53566386513635	1.54713559284997	0,221433519	0.501359913880986	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3125	BGN	1.4664449852409	11.4659346253923	1.54689497511064	0,221468718	0.501359913880986	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5914	ZKSCAN8	0.598571387757641	3.8953012047871	1.54686996545285	0,221472377	0.501359913880986	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2663	CSTF3	-0.471802808244058	5.1043459244742	1.54648987385066	0,221527994	0.501359913880986	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1866	C1R	-1.4473377647802	9.39223947513405	1.5464820266123	0,221529142	0.501359913880986	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7722	LRP2	-1.8802513728008	2.50774003695145	1.54940460978789	0,221796509	0.501777125956583	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8777	RBM5	0.586518653963738	5.92591442039111	1.5443697793265	0,221838537	0.501777125956583	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4368	MYDGF	-0.473469334863136	7.99860581738294	1.54434989842006	0,221841451	0.501777125956583	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1123	PNISR	0.715739714083531	6.28010647862238	1.54346602865178	0,221971078	0.501943219885379	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11360	GADD45B	-1.45636864691931	7.92316271524501	1.5432674159576	0,222000219	0.501943219885379	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8179	MAP2K5	0.531517573628491	5.64342420839189	1.54283254093754	0,222064041	0.501991041869167	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9083	NARS1	0.758232563023852	7.7701480594174	1.54216239962267	0,222162436	0.502038444512381	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9626	STIL	-1.27156232311531	3.10271516498918	1.54210843261233	0,222170362	0.502038444512381	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9182	POSTN	2.05549040145635	8.68564115839595	1.54089481613679	0,222348699	0.502344938661277	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6376	RAD9A	-0.972307578231273	4.15546656339519	1.53930036218819	0,222583268	0.502778333385998	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7747	DDX1	0.632122159119551	5.89831984775898	1.53798983826517	0,222776295	0.503117744845132	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5016	MED27	-0.660297255120968	4.9715023916992	1.53762163404021	0,222830565	0.503143717149347	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11546	CREB3L2	0.727218001382851	6.47002380900563	1.53699504303072	0,222922957	0.503255740125068	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6001	FZR1	-0.802997588293471	5.39728583992902	1.53664311997943	0,222974869	0.503276354173375	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8333	PARD3	-0.516921557520524	5.10826084567443	1.53569909134196	0,223114197	0.503458915953095	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10845	ZNFX1	0.618226216878673	5.15976784337338	1.53523614521267	0,223182562	0.503458915953095	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5834	LPAR4	-1.46103518317606	2.33822991406863	1.53465576213566	0,223268306	0.503458915953095	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7830	SMTN	-1.22089001710692	5.93320870261384	1.53451653777113	0,22328888	0.503458915953095	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4832	CYB5RL	-0.793241663942113	3.09919572229348	1.59099558646021	0,223295722	0.503458915953095	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
616	CDH24	-1.3461734844364	3.67172436213132	1.53435651176822	0,223312532	0.503458915953095	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6610	OPA1	0.592444084591695	6.16627042030618	1.53336554801893	0,223459064	0.503613541256041	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6594	UTRN	0.860560104005244	4.62713179731015	1.53331368139161	0,223466736	0.503613541256041	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9338	GAB3	-1.33377231981792	2.09042166682546	1.53234237981638	0,223610482	0.503840971704975	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6850	APOL2	0.413827687573447	4.53036939844399	1.53130545711496	0,223764066	0.50409047737866	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10428	COLGALT2	1.11963833083157	2.40915507954258	1.53021474327793	0,223925758	0.504352965686712	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1912	LFNG	-1.47695313668844	5.11653840602644	1.52994122037577	0,223966329	0.504352965686712	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7139	ARHGDIA	-0.839958113899534	8.7862707360619	1.52880708065393	0,22413465	0.504635410168966	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4935	CDK1	-1.53124967649111	5.73152896500682	1.5283392828132	0,224204122	0.504695234548586	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8478	CERS6	-0.888089954148223	5.34586848873937	1.52792104306292	0,224266258	0.504738522531264	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5707	TBCEL	0.480688243562345	5.11117027974693	1.52756401910218	0,224319316	0.504756707774057	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3851	TMEM79	-0.918059286184962	2.26250237658957	1.52728930640606	0,224360152	0.504756707774057	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10997	CTNNBL1	-0.50715522363742	5.21710633809229	1.52678249474495	0,224435513	0.504820448303217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8031	SCFD2	-0.635430570850498	4.40208086894081	1.52652167794312	0,224474308	0.504820448303217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2552	SMOC2	-2.72429468565938	4.37472774750154	1.5307690219397	0,224535315	0.504861133024689	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
934	CASTOR1	-1.29841093137354	5.07662819435975	1.52550204369875	0,224626053	0.504968639318212	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10682	CPLX2	-1.80883508252413	2.23802738489982	1.5294400093349	0,224732235	0.505054218734799	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1314	VPS41	0.774453140726178	5.78774202555122	1.52466992146016	0,224749986	0.505054218734799	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10077	UFM1	0.447090267440172	6.57170027839125	1.52416359794639	0,224825437	0.505127280831333	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
572	TRIM62	0.943035439512461	5.07158076265173	1.52379498369052	0,224880387	0.505154262286646	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10936	SSX2IP	0.776305507372513	3.59789928930438	1.52291409092441	0,22501177	0.505352894819732	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3829	NDC80	-1.36219893199398	4.00895608821188	1.52096629202788	0,225302618	0.505833175932385	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
178	EPS8	-1.18652852753758	6.48371269183062	1.52067864418035	0,225345609	0.505833175932385	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
164	PIGK	0.502300451372053	5.63240448200706	1.52026636167897	0,225407246	0.505833175932385	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2319	BUB1	-1.22744218225517	3.87978424730296	1.52010673442579	0,225431116	0.505833175932385	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
168	NUCB1	-0.775614335437476	6.67013236264494	1.52000550120396	0,225446256	0.505833175932385	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6293	ARF6	-0.492030000210147	6.99951179897212	1.51975577046489	0,225483609	0.505833175932385	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10159	MYBBP1A	-0.582492759186705	6.5809971408609	1.51899947646761	0,225596778	0.505846797314386	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11016	DOK6	1.10883240670622	2.39031260524145	1.5189409314165	0,225605541	0.505846797314386	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
802	FBLN7	1.1532726582673	3.40603967495385	1.51885316344188	0,225618679	0.505846797314386	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1106	TAF1B	0.619716546417588	4.11100336493165	1.518507002285	0,225670507	0.505866587049854	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10466	DMKN	-1.52195424706476	3.08448649392081	1.51764811453219	0,225799165	0.506039384773149	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5620	KPNA4	0.441142851458512	6.15853689809861	1.51741817100614	0,225833625	0.506039384773149	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11412	ZNF217	0.799014407337346	3.03085894730718	1.51672215256525	0,225937973	0.506176787562891	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8714	MYL12A	0.741882938168541	9.20510812464607	1.51485783851369	0,226217766	0.506636748149576	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9375	PHACTR4	-0.62257993509091	5.14993026556461	1.51478028040144	0,226229415	0.506636748149576	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5301	REEP4	-0.843640409413701	5.72261691942543	1.51380598262809	0,226375816	0.506868120037783	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9616	MACROD1	-0.91262355582786	5.32696002095833	1.51283021147977	0,226522557	0.506901951475944	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3674	ABCF3	-0.456229413266083	5.77381387075613	1.51276631774111	0,226532169	0.506901951475944	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7694	RPL38	0.603750873889544	10.5621579176458	1.51259389502923	0,226558113	0.506901951475944	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11153	ATPSCKMT	-0.71314946229005	3.94637289397198	1.51255953571485	0,226563283	0.506901951475944	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4705	CIAO2B	-0.696232195781797	6.7181174622409	1.51185392295255	0,226669493	0.507023571826569	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6351	AKT3	0.912827351340066	3.83187820987299	1.51162581732022	0,226703841	0.507023571826569	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
617	PHF21B	-1.56131700553189	2.07646820033693	1.51110755121898	0,226781906	0.507101755801765	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1849	BFSP1	0.763404930823499	2.35185078404043	1.51066248568941	0,226848971	0.507155319463887	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3931	KCNJ6	-1.35348032014198	1.90336630004875	1.50996099348532	0,226954726	0.507295343360752	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2046	DPYSL3	-1.55124526078033	6.26957526537524	1.50923498854904	0,22706424	0.507402768141215	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10788	ANO3	-1.69709155009949	2.67832071930487	1.51360182017198	0,227095577	0.507402768141215	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3844	ACSS3	-1.39024411092638	4.74468760953905	1.5087848098261	0,227132181	0.507402768141215	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6192	TP53INP2	0.66130601271611	7.71547566004344	1.50814409327781	0,227228921	0.507522503195991	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10331	ZDHHC5	-0.427982701483921	5.74055654764338	1.50756519811587	0,22731637	0.507557921700353	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11315	PPM1A	0.556048807995001	6.01152715672543	1.50746792749098	0,227331068	0.507557921700353	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5130	SLC25A34	-1.49561987815182	2.20535382414289	1.51129109388098	0,227442958	0.507711377791755	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3606	MARVELD2	-1.70621649642461	3.32148268343097	1.50641782857759	0,227489819	0.507719641202748	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11691	BCL3	-0.830835200935351	6.3928470782697	1.50579755743451	0,227583654	0.50780546000638	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1204	DDA1	-0.676638595431835	7.23777542755604	1.50559304647571	0,227614603	0.50780546000638	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2129	PRMT3	-0.422453363631468	4.81916801371793	1.50467640844212	0,227753384	0.508018735746382	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4898	CIZ1	-0.526257297317474	6.27069386604287	1.50369029495379	0,227902802	0.508255650592016	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10777	TACC1	0.689078212084583	5.06658195121957	1.50233345517925	0,228108591	0.508618169327733	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4689	NFKBIL1	0.629674470852652	4.8195793619455	1.50113711617726	0,228290229	0.508690759969236	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1017	WIPF3	-1.78784785574519	3.29962495188778	1.50086463629242	0,228331624	0.508690759969236	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8279	SLC1A2	-2.43544169899588	4.14250658771133	1.50083448993297	0,228336204	0.508690759969236	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9339	OLFML1	-1.15161953038374	4.61579579912827	1.50069865889072	0,228356844	0.508690759969236	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6882	VASH1	-1.50860764912343	4.41320593216323	1.50057890795686	0,228375042	0.508690759969236	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10888	RCC2	-0.817186842448597	6.16062660702226	1.50033847496323	0,228411585	0.508690759969236	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10892	MTHFD2L	-0.816967073530695	5.04274263456757	1.5001263204038	0,228443836	0.508690759969236	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6070	RAB1B	-0.569516137002523	7.5601730117225	1.49929463515979	0,228570321	0.508876088395853	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6801	PRKCA	0.595926667783076	5.48252329248344	1.4981880201547	0,228738752	0.509076122192268	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9965	CEP63	0.591037269773505	4.1915464197763	1.49813571386432	0,228746717	0.509076122192268	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
917	KBTBD7	0.906502854364531	3.07210630231054	1.49723256430648	0,228884301	0.509285968432666	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8082	IRAK4	0.585047522993309	4.31044103758333	1.49661495959959	0,228978444	0.509339617945643	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9301	SEPHS2	-1.56754305001288	7.13133034720877	1.49622831173384	0,229037407	0.509339617945643	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4123	CCDC190	0.9403344236006	1.8588902242223	1.49622244680201	0,229038302	0.509339617945643	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8081	DYM	0.585432252886785	6.20749411133113	1.4957886309661	0,22910448	0.509390493372545	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6521	RC3H1	-0.548891090242132	4.13043941639664	1.49435595736238	0,229323202	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8350	HID1	-1.58246370627323	3.33424689747439	1.49362505700556	0,229434887	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
495	MTFR2	-1.42068499039739	2.44684429425659	1.49360525511475	0,229437913	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1818	FAH	-1.50185727797541	8.65672834036084	1.4935400538676	0,22944788	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7476	HHIPL1	0.966503967671451	2.84389606671686	1.49264109484508	0,229585347	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4851	FAF1	-0.425032644209934	5.37539424164533	1.49263821967538	0,229585787	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2082	RMI2	-1.1285448539537	2.95136807223581	1.49245034927516	0,229614528	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7556	BCAS1	-1.32300625706086	1.79514168277334	2.03740984717192	0,22962487	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9001	PNPO	-0.988321814724653	5.5702526480661	1.49200731134678	0,229682325	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5155	CENPH	-0.939975305241584	4.44524715117083	1.49167524581797	0,229733157	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10782	MDN1	-0.766439517778116	4.23871757466132	1.49159991220223	0,22974469	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10538	ARL6	0.806346426255574	4.15419118688096	1.49153210472283	0,229755072	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7445	VPS4B	0.55093817462832	5.03592559569678	1.49152573112943	0,229756048	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5199	PRKAR2B	-1.3441615342736	4.09576105067604	1.49100735950572	0,229835437	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7173	ACYP2	0.791579253723452	5.04545067771467	1.49094802604408	0,229844526	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4097	YIPF1	-0.52295226430801	5.74766767983807	1.49070158396778	0,229882282	0.509578889005217	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7993	TPX2	-1.53245599198423	5.6028351901541	1.48958778843296	0,230053018	0.509861284602573	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4662	SPECC1	1.0024460001636	5.287406624509	1.48852123516606	0,230216659	0.510127854549928	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8382	RECQL5	-0.481949648990607	4.70041400605941	1.48745418125462	0,230380523	0.510256664307923	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4755	PRPF38A	-0.456111798025412	5.01512685782531	1.48739629513925	0,230389416	0.510256664307923	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10967	CDKN3	-1.26726823853881	4.90188802267221	1.48729543408768	0,230404913	0.510256664307923	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4947	NTMT1	-0.713011042818905	5.48582286596919	1.48641048452838	0,23054094	0.510409044374355	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9897	TBC1D32	0.852953751460957	3.46189629523161	1.48628331789359	0,230560495	0.510409044374355	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7093	RPS8	-0.694282730995844	5.21563769112803	1.48585989884263	0,230625621	0.510452118026237	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11233	SV2A	-1.19705816462363	3.70203739737694	1.48558469515275	0,230667963	0.510452118026237	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
283	NUDT2	-0.524080883312142	4.60476652616895	1.48505530377415	0,23074944	0.510452118026237	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2829	TOMM34	-0.586444752511938	5.69675615099381	1.48490403915419	0,230772727	0.510452118026237	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3137	TSEN2	-0.902067050670304	3.01449541802689	1.48474699323196	0,230796907	0.510452118026237	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6739	CEP131	-0.807181227619465	3.99288448502796	1.48300909118111	0,231064702	0.510948338015387	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6852	C20orf27	-1.03655036334103	6.23402369744651	1.48009541715981	0,231514542	0.511846846941588	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6919	SPARC	1.27189609317908	11.7279083761528	1.47857006241565	0,231750475	0.512272189142531	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8503	ALDH7A1	1.03199879389672	7.40717559594481	1.47804769324205	0,231831341	0.512354667929851	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10661	ACOT9	0.661059665934191	5.17918191405192	1.47735099454846	0,231939249	0.512496868156928	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7509	GEN1	-0.902434992770288	2.9896377811981	1.47700130965612	0,231993433	0.512520328884988	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
