table.gene	log*sign
MCM6	-1,31E+00
SMARCC2	-1,31E+00
SLX4IP	-1,31E+00
RAPGEFL1	-1,31E+00
WDR18	-1,30E+00
CEP70	-1,30E+00
HIBADH	1,30E+00
TMEM128	1,30E+00
RAP2A	1,30E+00
ATP6AP1	-1,30E+00
PSMD6	1,30E+00
BIVM	1,30E+00
TMEM50A	1,30E+00
GADD45B	-1,30E+00
ZIK1	1,30E+00
RARRES2	-1,30E+00
MMAA	1,30E+00
KRT80	1,30E+00
PDPK1	-1,30E+00
ZNF467	-1,30E+00
PRXL2B	-1,30E+00
PMF1	-1,30E+00
PMF1-BGLAP	-1,30E+00
RRM2	-1,30E+00
TOLLIP	-1,30E+00
PEF1	-1,30E+00
CACHD1	1,30E+00
MAP4K2	-1,30E+00
CDKN2B	1,29E+00
DPP4	-1,29E+00
UNKL	1,29E+00
PARD3	-1,29E+00
ADIPOR1	-1,29E+00
NOL9	-1,29E+00
RNF44	-1,29E+00
AP1S1	-1,29E+00
CDYL2	1,29E+00
ELOVL5	1,29E+00
CHD1L	-1,29E+00
FKBP1A	-1,29E+00
CUL1	1,29E+00
TRAPPC4	1,29E+00
NFIL3	-1,29E+00
ANKLE2	1,29E+00
ZC2HC1A	1,29E+00
PTPRF	-1,29E+00
COLGALT1	-1,29E+00
NDUFAF8	-1,29E+00
MPHOSPH10	1,28E+00
CBLL1	-1,28E+00
NKIRAS2	-1,28E+00
TYMS	-1,28E+00
PLAGL2	-1,28E+00
DHX35	1,28E+00
ST3GAL6	1,28E+00
BMPR1A	1,28E+00
TRIM69	-1,28E+00
SPARCL1	-1,28E+00
ARHGEF18	-1,28E+00
SLC35G1	1,28E+00
ALAS1	-1,28E+00
WDR37	1,28E+00
GTPBP4	1,28E+00
EAF2	-1,28E+00
CDH10	1,28E+00
ITGB5	1,28E+00
ANKRD37	1,28E+00
PROB1	1,28E+00
SNX33	1,28E+00
MKI67	-1,28E+00
RTL6	1,28E+00
ARHGAP28	-1,28E+00
EPC1	1,28E+00
SPTY2D1	1,28E+00
ZSCAN12	1,28E+00
MTERF3	-1,28E+00
KCNK5	-1,27E+00
UBOX5	-1,27E+00
BAG4	1,27E+00
MFSD10	1,27E+00
SDCBP	1,27E+00
RABGGTA	-1,27E+00
RHBDL1	1,27E+00
CHAC1	1,27E+00
DPY19L4	1,27E+00
FAM89B	-1,27E+00
ALG9	-1,27E+00
VTN	-1,27E+00
MXD1	1,27E+00
EIF3G	-1,27E+00
DSCC1	-1,27E+00
FSD1L	1,27E+00
MTHFD2L	-1,27E+00
PNKD	-1,27E+00
GKAP1	-1,27E+00
HUNK	-1,27E+00
CSNK1G2	-1,27E+00
ROCK2	1,27E+00
DPY30	-1,27E+00
TTL	1,27E+00
COPS3	1,26E+00
SFXN4	-1,26E+00
NECTIN3	1,26E+00
DHX9	1,26E+00
GDE1	1,26E+00
ENTPD1	1,26E+00
COL4A1	1,26E+00
KCTD21	-1,26E+00
SPESP1	1,26E+00
ITSN2	1,26E+00
ZMYM3	-1,26E+00
EMC6	-1,26E+00
ZFP1	1,26E+00
PPM1L	-1,26E+00
ZNF462	-1,26E+00
EIF5	1,26E+00
RAB3IP	-1,26E+00
DYNC1LI2	1,26E+00
TOM1L1	1,26E+00
CEP78	-1,26E+00
PITRM1	-1,25E+00
LONRF3	-1,25E+00
RACGAP1	-1,25E+00
SEPTIN5	1,25E+00
CYB5R2	1,25E+00
FDXR	1,25E+00
FBXO28	1,25E+00
ATP9A	1,25E+00
RP2	1,25E+00
SIVA1	-1,25E+00
BORA	-1,25E+00
NIPA2	-1,25E+00
TANGO2	1,25E+00
LUC7L2	-1,25E+00
SSR3	1,25E+00
ORC5	-1,25E+00
INA	1,25E+00
GRIK2	1,25E+00
RNF138	-1,25E+00
USP10	-1,25E+00
ZNF585A	1,25E+00
EEF1G	-1,25E+00
LIMK2	-1,25E+00
ZBTB25	1,25E+00
PLK2	-1,25E+00
TDRD3	1,25E+00
MARK2	-1,24E+00
PTAR1	1,24E+00
CNOT3	-1,24E+00
IFNAR2	-1,24E+00
ITGB2	-1,24E+00
NRF1	-1,24E+00
RPS20	1,24E+00
BMPER	1,24E+00
NDUFA2	-1,24E+00
CCDC32	-1,24E+00
TMEM144	-1,24E+00
VPS33B	-1,24E+00
SLC2A8	-1,24E+00
CLSTN1	1,24E+00
SURF1	-1,24E+00
ARHGAP20	1,24E+00
GPM6A	-1,24E+00
POP5	-1,24E+00
NDST2	-1,24E+00
NBL1	1,23E+00
RNF122	-1,23E+00
SLC4A2	-1,23E+00
MTX3	1,23E+00
CRACR2A	1,23E+00
EIF4H	1,23E+00
MTR	1,23E+00
BRWD1	1,23E+00
PANX2	1,23E+00
TSPAN17	1,23E+00
PPP1R21	1,23E+00
SNCG	-1,23E+00
PCED1B	1,23E+00
SCO1	-1,23E+00
ATP6V1A	1,23E+00
TFPT	-1,23E+00
NRIP2	-1,23E+00
EME2	1,23E+00
RALGAPA1	1,23E+00
CBFB	-1,23E+00
CHEK2	-1,23E+00
PRR14	-1,23E+00
TRIM33	-1,23E+00
AP3B1	1,23E+00
RGS19	-1,23E+00
KLHL13	-1,23E+00
N4BP1	1,23E+00
CYP39A1	-1,23E+00
ZFP36	1,23E+00
SETD1A	-1,23E+00
AKR1E2	-1,22E+00
MAP1LC3A	1,22E+00
KDELR1	1,22E+00
MTBP	-1,22E+00
ZNF184	-1,22E+00
POFUT1	-1,22E+00
CASP8	1,22E+00
ZYX	1,22E+00
MED27	-1,22E+00
CRTC1	-1,22E+00
CHMP4B	-1,22E+00
STRN	1,22E+00
CNPPD1	1,22E+00
PPP1R9B	1,22E+00
GAREM1	-1,22E+00
COX6B2	1,22E+00
EXOC8	-1,22E+00
AP1M1	-1,22E+00
PIANP	-1,22E+00
EPS8L2	1,22E+00
CLPP	-1,22E+00
SHKBP1	-1,22E+00
ACE	1,22E+00
MMUT	-1,22E+00
OSGEP	-1,22E+00
DENND1A	-1,22E+00
PCSK1N	1,22E+00
SLC25A46	1,22E+00
SEMA3F	1,22E+00
ARHGAP22	1,22E+00
CASKIN2	1,22E+00
NT5DC3	-1,22E+00
TNFRSF11A	-1,22E+00
GABPA	1,22E+00
CLTA	-1,22E+00
ADGRL3	-1,21E+00
NUP153	-1,21E+00
WDR33	-1,21E+00
TTYH3	1,21E+00
KDM6B	1,21E+00
ABHD14B	-1,21E+00
CLSPN	-1,21E+00
LYVE1	-1,21E+00
BLOC1S4	-1,21E+00
HES1	-1,21E+00
STAT5B	-1,21E+00
APPL1	1,21E+00
KIF26A	-1,21E+00
ODF2L	1,21E+00
TMEM231	-1,21E+00
GFM2	1,21E+00
RECQL	1,21E+00
SPEN	-1,21E+00
CEP95	1,21E+00
COQ7	-1,21E+00
NPEPL1	1,21E+00
MLXIP	-1,21E+00
OGFOD1	-1,20E+00
ELOVL3	1,20E+00
NIP7	-1,20E+00
REXO1	-1,20E+00
SNX6	1,20E+00
ARRDC2	-1,20E+00
AP2A2	1,20E+00
UFD1	-1,20E+00
ATAD2B	1,20E+00
SLC2A3	1,20E+00
EMX2	-1,20E+00
MEGF10	-1,20E+00
BUB1B	-1,20E+00
PHACTR4	-1,20E+00
NUP155	-1,20E+00
BCKDHB	-1,20E+00
ACSS1	-1,20E+00
STK25	-1,20E+00
STIMATE-MUSTN1	-1,20E+00
HNRNPM	-1,20E+00
ALG14	1,20E+00
MSLN	1,20E+00
IREB2	1,20E+00
POMGNT1	-1,20E+00
SLC38A9	1,20E+00
ATP5F1A	1,20E+00
UBE3D	-1,20E+00
U2SURP	1,20E+00
PELI1	-1,19E+00
CENPH	-1,19E+00
SMAD9	-1,19E+00
GNAQ	1,19E+00
LYSMD3	1,19E+00
SMAD6	-1,19E+00
MAPK14	-1,19E+00
TNNT1	1,19E+00
TMEM41A	-1,19E+00
TMEM126B	1,19E+00
SPSB1	1,19E+00
OCEL1	-1,19E+00
PLAC8	-1,19E+00
IL13RA2	-1,19E+00
TMEM79	-1,18E+00
OSBPL2	1,18E+00
PARS2	-1,18E+00
MAP3K5	-1,18E+00
PSMB1	1,18E+00
SORBS2	-1,18E+00
UBTD2	1,18E+00
SMIM3	1,18E+00
GTF2B	1,18E+00
PTX3	-1,18E+00
BMP4	-1,18E+00
GLMN	-1,18E+00
BCL2L11	-1,18E+00
TMEM74	-1,18E+00
NET1	1,18E+00
UGDH	1,18E+00
DDHD1	1,18E+00
UBE2D1	-1,18E+00
CCT3	-1,18E+00
RNF2	1,18E+00
POP1	-1,18E+00
QRICH1	-1,18E+00
ARNTL2	-1,18E+00
TMEM109	-1,18E+00
BIN3	-1,18E+00
KRR1	1,18E+00
BTBD7	-1,18E+00
REEP4	-1,18E+00
KMT2D	1,18E+00
ACAT1	-1,18E+00
DNAJC2	1,18E+00
COX16	-1,17E+00
PHLPP2	1,17E+00
NT5C2	1,17E+00
TSNAXIP1	1,17E+00
CFD	-1,17E+00
SIRT3	-1,17E+00
DDR1	1,17E+00
PJA1	-1,17E+00
LLGL2	-1,17E+00
NDUFAF3	-1,17E+00
RAB40C	-1,17E+00
GMPR2	1,17E+00
ATG4A	1,17E+00
LYAR	-1,17E+00
FAM49B	-1,17E+00
WIZ	-1,17E+00
SLC35E3	-1,17E+00
CDH24	-1,17E+00
HCFC2	1,17E+00
ZC2HC1C	-1,17E+00
PTPN4	1,17E+00
MOV10	-1,17E+00
SULT4A1	-1,17E+00
RIOX1	-1,17E+00
SLX4	-1,17E+00
LARS2	-1,17E+00
PRRT3	1,17E+00
DMAP1	-1,16E+00
MTFMT	-1,16E+00
COX6A1	1,16E+00
KLHL8	-1,16E+00
SF3A3	-1,16E+00
NPY1R	1,16E+00
RNF181	1,16E+00
DYRK4	1,16E+00
BCL2L1	-1,16E+00
ERP29	-1,16E+00
COX18	-1,16E+00
HSF2BP	1,16E+00
OVCA2	-1,16E+00
PHLDB2	1,16E+00
DPM1	1,16E+00
LTBP4	1,16E+00
ITPRID2	1,16E+00
SLC18B1	-1,16E+00
POLDIP2	-1,16E+00
CEP76	-1,16E+00
EXTL3	-1,16E+00
RALBP1	1,16E+00
IZUMO4	-1,16E+00
EVI2A	-1,16E+00
TRMT1	-1,16E+00
EHD3	1,16E+00
FAM131A	1,16E+00
NRDC	1,16E+00
ARHGEF7	1,16E+00
SLC25A35	-1,16E+00
FPGS	-1,16E+00
TMEM245	1,16E+00
RHOQ	1,15E+00
ISOC2	-1,15E+00
TMEM205	-1,15E+00
SLC22A17	-1,15E+00
ALDH1L1	-1,15E+00
ABCA9	-1,15E+00
STX11	-1,15E+00
PIK3CD	1,15E+00
LRRC7	1,15E+00
TIGAR	1,15E+00
CTDSP2	-1,15E+00
DNAJC8	-1,15E+00
KPNA6	1,15E+00
DENND5A	1,15E+00
NUP35	-1,15E+00
MTG2	-1,15E+00
MED23	1,15E+00
ATP1A3	-1,15E+00
MAIP1	1,15E+00
TRIP6	1,15E+00
KLHL3	-1,15E+00
HINT1	1,15E+00
COPS7B	-1,14E+00
PPP1R14C	1,14E+00
ZBTB44	1,14E+00
GPAT3	-1,14E+00
STIL	-1,14E+00
PHETA1	-1,14E+00
BRCC3	1,14E+00
CCDC3	-1,14E+00
ALKBH2	-1,14E+00
RUSC1	-1,14E+00
TFB1M	-1,14E+00
NAPA	-1,14E+00
DDX59	1,14E+00
DPH5	1,14E+00
KIT	1,14E+00
HEATR6	1,14E+00
LSM10	-1,14E+00
IFIH1	1,14E+00
NAP1L4	-1,14E+00
CIZ1	-1,14E+00
SNAP23	1,14E+00
PDCL3	1,14E+00
DMXL2	-1,14E+00
SH3PXD2B	-1,14E+00
IFT22	1,14E+00
SEC16A	-1,14E+00
FAM219A	-1,14E+00
SRSF10	-1,13E+00
RPAP2	1,13E+00
SLC13A3	-1,13E+00
PTGES	-1,13E+00
ADAM10	1,13E+00
P2RX7	1,13E+00
IFT43	1,13E+00
REX1BD	-1,13E+00
NCDN	1,13E+00
DLGAP1	-1,13E+00
UBE2D4	1,13E+00
PISD	-1,13E+00
CC2D1B	-1,13E+00
FBXL18	-1,13E+00
GAPVD1	1,13E+00
MAP4	1,13E+00
YARS2	-1,13E+00
ZDHHC16	-1,13E+00
BRD1	-1,13E+00
ZNF416	1,13E+00
NRXN2	-1,13E+00
CA12	-1,13E+00
ZMIZ1	-1,13E+00
GABPB2	1,13E+00
SLF1	-1,13E+00
FAM98C	-1,13E+00
ZBTB18	1,13E+00
UBP1	-1,13E+00
SNAPIN	1,12E+00
DAAM1	1,12E+00
GLDN	1,12E+00
FANCE	-1,12E+00
ADCY5	-1,12E+00
RESF1	-1,12E+00
GNB2	-1,12E+00
SLC7A4	1,12E+00
PRIMPOL	-1,12E+00
CENPI	-1,12E+00
C11orf49	-1,12E+00
RNF187	1,12E+00
LPIN2	-1,12E+00
CEP250	-1,12E+00
GYPC	1,12E+00
AIP	-1,12E+00
NCOA1	1,12E+00
PARP2	-1,12E+00
RBCK1	1,12E+00
CORO2A	-1,12E+00
CASP7	1,12E+00
DDX10	-1,12E+00
NEK9	1,12E+00
JAG2	1,12E+00
PPP4R3A	-1,12E+00
TBC1D15	1,12E+00
HSPA8	1,12E+00
EMD	1,12E+00
CRLS1	-1,11E+00
PRPSAP2	-1,11E+00
ZHX2	1,11E+00
YIPF1	-1,11E+00
RPP40	-1,11E+00
ECI2	-1,11E+00
RNF135	1,11E+00
AGL	1,11E+00
MRPL54	-1,11E+00
TCAF2	1,11E+00
NCSTN	-1,11E+00
IRF2BPL	-1,11E+00
UBQLN4	-1,11E+00
COLEC10	1,11E+00
FRRS1L	1,11E+00
BIRC5	-1,11E+00
SLC25A16	1,11E+00
GNE	-1,11E+00
DHRS7B	-1,11E+00
TAP1	1,11E+00
RIN3	-1,11E+00
HS1BP3	-1,11E+00
NXT2	1,11E+00
ABHD12	-1,11E+00
ZMYM6	1,11E+00
OSMR	1,11E+00
RAD51D	-1,11E+00
RCC1	1,10E+00
AAMDC	-1,10E+00
ITFG2	-1,10E+00
CSE1L	1,10E+00
ASCC3	1,10E+00
RNF166	-1,10E+00
SDF4	-1,10E+00
TEF	1,10E+00
BOD1	-1,10E+00
HNRNPUL1	-1,10E+00
PCM1	1,10E+00
ZFP2	1,10E+00
STARD7	1,10E+00
GNPNAT1	-1,10E+00
SLC23A2	-1,10E+00
APLNR	-1,10E+00
PSD3	-1,10E+00
SPICE1	-1,10E+00
RPUSD4	-1,10E+00
TSC2	-1,10E+00
PKMYT1	-1,10E+00
SNAP29	-1,10E+00
ALDH18A1	-1,10E+00
MAPRE3	1,10E+00
HOGA1	1,09E+00
PATL1	-1,09E+00
RNF111	-1,09E+00
BEND3	-1,09E+00
EPHB1	-1,09E+00
MIF	1,09E+00
ATXN7	1,09E+00
PLLP	-1,09E+00
TGDS	-1,09E+00
AK3	1,09E+00
TMEM59L	-1,09E+00
SNAP47	-1,09E+00
SVBP	-1,09E+00
PSAT1	1,09E+00
CCND1	-1,09E+00
HNRNPDL	1,09E+00
TMEM135	-1,09E+00
TRABD	-1,09E+00
PAN3	1,09E+00
PTER	1,09E+00
PACRG	-1,08E+00
CEP290	1,08E+00
TGM2	-1,08E+00
PPIL1	-1,08E+00
MRPS24	1,08E+00
AP4S1	1,08E+00
MARCHF5	1,08E+00
LGI4	1,08E+00
NEURL4	-1,08E+00
WDR76	-1,08E+00
MED13L	-1,08E+00
CREB1	-1,08E+00
ACAD8	-1,08E+00
RIMS3	1,08E+00
EZH2	-1,08E+00
DGLUCY	1,08E+00
AMD1	1,08E+00
ACOT1	-1,08E+00
QSER1	1,08E+00
RAB11FIP2	1,07E+00
RCE1	-1,07E+00
IRGQ	-1,07E+00
MMP15	-1,07E+00
ECPAS	1,07E+00
ZFP37	1,07E+00
WDR54	-1,07E+00
ITPKA	-1,07E+00
FADD	-1,07E+00
UBALD1	-1,07E+00
RAB5A	1,07E+00
NDOR1	-1,07E+00
MRPS2	-1,07E+00
RMDN1	1,07E+00
WAPL	-1,07E+00
CCDC157	-1,07E+00
SDR39U1	-1,07E+00
NRCAM	-1,07E+00
ANKRD6	1,07E+00
TARS3	1,07E+00
ZNF878	-1,07E+00
SLC40A1	-1,07E+00
RABEP2	-1,07E+00
ARID5A	1,07E+00
VEGFD	1,07E+00
ATP6V1E2	-1,07E+00
RFTN1	-1,07E+00
NOD1	-1,07E+00
MRPL10	1,06E+00
ARPC1B	1,06E+00
XRCC2	-1,06E+00
SCAMP5	-1,06E+00
MLF1	1,06E+00
NAPG	1,06E+00
THSD7A	-1,06E+00
GTF3C1	-1,06E+00
PPP2R5A	-1,06E+00
RPGR	-1,06E+00
USP21	-1,06E+00
BLMH	1,06E+00
CRELD2	-1,06E+00
PIP4P1	-1,06E+00
PRR5-ARHGAP8	1,06E+00
CCDC152	1,06E+00
BZW2	1,06E+00
EFNA4	-1,06E+00
KIF17	-1,06E+00
TMEM151A	1,06E+00
GUCY1B1	1,06E+00
RNF167	-1,06E+00
ZBTB49	-1,06E+00
POMT2	-1,06E+00
OXR1	1,06E+00
DIP2C	1,06E+00
SNX14	1,06E+00
HSPA13	1,06E+00
CEP57	1,06E+00
SORBS3	1,06E+00
SDHAF4	-1,06E+00
AXIN1	1,06E+00
KEAP1	-1,06E+00
RFC1	1,06E+00
POFUT2	1,05E+00
FAM174A	1,05E+00
NAB1	1,05E+00
NLRX1	1,05E+00
B9D1	1,05E+00
SLC22A5	1,05E+00
TCF25	1,05E+00
RCOR1	-1,05E+00
KLHL2	1,05E+00
ABCC9	1,05E+00
ANXA6	1,05E+00
MARF1	-1,05E+00
CCDC115	-1,05E+00
CWC22	1,05E+00
B3GALT6	1,05E+00
AMDHD2	-1,05E+00
MORF4L2	1,05E+00
SEMA4C	-1,05E+00
SGPP1	1,05E+00
IL18BP	1,05E+00
CSNK2A1	-1,05E+00
CXCL12	1,05E+00
IQCB1	-1,05E+00
SLC52A2	1,05E+00
UNK	-1,05E+00
FDXACB1	-1,05E+00
SMG9	-1,05E+00
TOMM34	-1,05E+00
PLEKHO2	-1,05E+00
METRN	-1,05E+00
THUMPD1	1,04E+00
CDC37L1	1,04E+00
RB1	1,04E+00
NAPRT	-1,04E+00
MAN2A1	-1,04E+00
BATF3	-1,04E+00
SDC2	1,04E+00
COMTD1	-1,04E+00
RAD51	-1,04E+00
PIGT	1,04E+00
EBI3	-1,04E+00
FAM118B	-1,04E+00
TFEB	1,04E+00
FAM81A	1,04E+00
SEC23IP	1,04E+00
TNRC6C	1,04E+00
POLA1	-1,04E+00
ZFP64	-1,04E+00
BTG1	1,04E+00
PYM1	-1,04E+00
KIF15	-1,04E+00
DBR1	-1,04E+00
CARM1	-1,04E+00
ESM1	1,04E+00
MYBL2	-1,04E+00
BARD1	-1,04E+00
ASIC3	1,04E+00
OAZ1	1,04E+00
CHMP2A	-1,04E+00
GEMIN5	-1,03E+00
KLHL23	-1,03E+00
MPP2	-1,03E+00
PMPCB	1,03E+00
ADORA1	-1,03E+00
PBX4	-1,03E+00
CILK1	1,03E+00
ADSL	1,03E+00
MBTPS1	1,03E+00
TNFRSF12A	1,03E+00
SLC39A3	-1,03E+00
RIPOR3	-1,03E+00
AFTPH	1,03E+00
PLCG1	-1,03E+00
BEGAIN	-1,03E+00
FAM161B	1,03E+00
DYNLRB1	-1,03E+00
ZNF519	-1,03E+00
TNS2	-1,03E+00
CRYBG1	1,03E+00
RAD21	1,03E+00
AKT1S1	-1,03E+00
CAPN10	-1,03E+00
FZD5	-1,03E+00
SYAP1	1,03E+00
PER3	1,03E+00
CPLX1	-1,03E+00
TEFM	1,03E+00
IL17RA	-1,03E+00
GRPEL2	1,03E+00
ZKSCAN2	-1,03E+00
ZFYVE16	1,03E+00
D2HGDH	1,03E+00
CDK1	-1,03E+00
CCT8	1,03E+00
SBSN	1,03E+00
ADRB1	-1,03E+00
WDR12	-1,02E+00
TMEM102	-1,02E+00
STIM2	-1,02E+00
ASB2	-1,02E+00
LRRC6	-1,02E+00
CETN2	1,02E+00
AP1G2	-1,02E+00
CRY1	1,02E+00
PTP4A1	-1,02E+00
ATOH8	-1,02E+00
WDR20	-1,02E+00
PRAF2	1,02E+00
HSBP1	1,02E+00
DMAC2L	-1,02E+00
ZNF707	1,02E+00
RBM12	-1,02E+00
ARMC10	1,02E+00
MAP3K9	-1,02E+00
DNPEP	-1,02E+00
TRNAU1AP	-1,02E+00
C9orf116	-1,02E+00
CHST8	-1,02E+00
USP40	1,02E+00
LAMP3	-1,02E+00
URB2	-1,02E+00
TMEM39A	-1,02E+00
AMFR	1,02E+00
CHAMP1	1,02E+00
TAF1	1,02E+00
BRPF1	-1,02E+00
PDE12	-1,02E+00
ABHD4	1,02E+00
HID1	-1,02E+00
RASA3	1,02E+00
TMEM91	1,02E+00
KIF20A	-1,02E+00
CRLF3	-1,01E+00
MYLIP	1,01E+00
SLC19A3	-1,01E+00
ITPA	-1,01E+00
ACTB	1,01E+00
COX7A2	1,01E+00
DNAJC16	1,01E+00
TBC1D13	-1,01E+00
VAPA	1,01E+00
SLC7A7	-1,01E+00
IP6K1	-1,01E+00
LIG3	-1,01E+00
SNRNP35	-1,01E+00
NR3C2	1,01E+00
AP3M2	1,01E+00
PSD	-1,01E+00
PEX10	-1,01E+00
DELE1	1,01E+00
SNRPD1	-1,01E+00
YPEL4	1,01E+00
PARPBP	-1,01E+00
LPAR6	1,01E+00
AKR1B10	1,01E+00
TMCC2	-1,01E+00
RIC8A	-1,01E+00
GNL1	-1,01E+00
ACP1	-1,01E+00
CCNC	1,01E+00
BAIAP2L1	1,01E+00
CREG1	-1,01E+00
VPS9D1	1,01E+00
SAR1B	1,00E+00
TSEN2	-1,00E+00
TM9SF1	-1,00E+00
RGS16	-1,00E+00
TMEM220	1,00E+00
GMPS	-1,00E+00
LYRM1	1,00E+00
AMOTL1	-1,00E+00
VAPB	-1,00E+00
SPHK2	-1,00E+00
ICMT	1,00E+00
ANKRD17	-1,00E+00
UNC13B	-1,00E+00
PUM1	-1,00E+00
PTRH2	1,00E+00
APP	-1,00E+00
MAPT	-1,00E+00
ADGRB1	1,00E+00
PMS2	1,00E+00
FSIP1	1,00E+00
TRIP4	1,00E+00
PCCB	-9,98E-01
CPD	-9,98E-01
UTP3	9,97E-01
NR6A1	-9,97E-01
POMGNT2	-9,97E-01
ANKRD7	-9,96E-01
ATP7A	9,96E-01
UBE2E1	9,95E-01
CCDC57	9,95E-01
PLAA	9,95E-01
ANO7	9,95E-01
UCKL1	-9,95E-01
FRZB	-9,94E-01
IFT88	-9,94E-01
BPNT1	-9,93E-01
HSD17B8	-9,93E-01
FUNDC2	-9,92E-01
FOXS1	-9,92E-01
UBE2Q1	-9,91E-01
RILPL1	9,91E-01
SDHC	-9,90E-01
TAOK2	-9,90E-01
TMEFF1	-9,90E-01
PLEKHF2	9,89E-01
PHAX	9,88E-01
FAM83D	-9,88E-01
PIN4	9,87E-01
CBX7	9,87E-01
BEX3	9,87E-01
UMPS	-9,86E-01
SMNDC1	9,86E-01
PIK3CB	-9,86E-01
DPM3	-9,85E-01
TTPAL	9,85E-01
DHX29	9,85E-01
FARS2	-9,85E-01
SRP19	9,84E-01
RBM34	9,83E-01
TAF2	-9,83E-01
FZD1	-9,83E-01
HSPB1	9,82E-01
FAU	-9,82E-01
DAZAP2	-9,82E-01
APTX	-9,82E-01
IMPAD1	-9,82E-01
ZNF451	9,81E-01
BRAP	9,81E-01
HEXIM1	9,81E-01
SNTB1	-9,81E-01
APOOL	9,81E-01
B4GALT5	-9,80E-01
MITD1	9,80E-01
RPL11	9,80E-01
COX4I1	-9,80E-01
BMS1	9,80E-01
LYSMD4	9,79E-01
TYW5	9,79E-01
PDK3	9,78E-01
RABL2A	9,78E-01
MED25	-9,77E-01
SKP2	9,77E-01
RRAGA	-9,76E-01
SETD7	9,76E-01
HYKK	-9,75E-01
ZNHIT1	-9,74E-01
SPG21	-9,74E-01
POLR3B	9,74E-01
KNTC1	-9,73E-01
NDUFA4L2	-9,72E-01
B3GALT4	9,72E-01
MYC	-9,72E-01
EIF3K	-9,72E-01
SMIM14	9,71E-01
BRD8	-9,71E-01
DDX11	-9,71E-01
PFN4	-9,70E-01
NDUFA3	-9,70E-01
PTPN3	9,69E-01
PSMB6	-9,69E-01
SNIP1	-9,69E-01
SEC11A	9,69E-01
CASP8AP2	-9,69E-01
TRIP13	-9,69E-01
TNFAIP6	9,69E-01
CREB3	9,69E-01
SLC35B1	-9,68E-01
CCNB2	-9,68E-01
IKZF2	9,67E-01
TXLNA	9,67E-01
TMEM25	9,66E-01
PKN1	9,66E-01
SLC37A1	-9,65E-01
TLL1	9,65E-01
FBH1	-9,65E-01
FBXL15	-9,64E-01
PIGF	-9,64E-01
BDP1	9,63E-01
LTBP3	-9,63E-01
PLD1	-9,63E-01
SLC7A6OS	-9,63E-01
FOLR1	9,63E-01
RTL8B	9,63E-01
SNX1	9,62E-01
JCAD	-9,62E-01
ACOT12	-9,61E-01
FAAH	9,61E-01
ARHGAP27	-9,61E-01
FGFR2	9,60E-01
NUDT1	-9,60E-01
NUDT4	-9,60E-01
FBXO3	9,59E-01
DAGLA	9,59E-01
ZBTB37	9,59E-01
PDSS1	-9,59E-01
MAGED1	9,59E-01
MROH8	9,58E-01
SNRK	9,58E-01
SLC22A23	-9,57E-01
ZFPL1	-9,56E-01
TADA3	9,56E-01
MDP1	-9,56E-01
ADAMTS12	9,56E-01
TMBIM1	9,55E-01
SP3	9,54E-01
API5	-9,54E-01
PHC1	9,54E-01
BRD3	-9,53E-01
FNIP1	9,53E-01
CACUL1	9,52E-01
PRKRA	9,52E-01
DNAJC11	-9,51E-01
ILRUN	9,51E-01
DDX3X	9,51E-01
ARL10	9,51E-01
RPL7A	9,50E-01
GDPGP1	-9,50E-01
PPFIBP1	-9,48E-01
MRPL17	-9,48E-01
PLCD4	9,47E-01
TRA2A	9,47E-01
RRAS	9,47E-01
KMT5A	9,46E-01
SUCLG1	-9,46E-01
BEND7	-9,46E-01
SMC1A	-9,45E-01
GPR180	9,45E-01
FCSK	-9,45E-01
ZNF207	9,44E-01
RPL21	-9,44E-01
CREM	-9,43E-01
EDNRA	-9,43E-01
SV2A	-9,43E-01
SENP6	9,43E-01
CENPT	-9,42E-01
MDH2	-9,42E-01
LIN52	-9,42E-01
PRPF3	-9,42E-01
ZFYVE19	-9,41E-01
ALKBH6	-9,41E-01
AMMECR1	9,41E-01
HILPDA	-9,41E-01
TCTN3	-9,41E-01
MAD2L1	-9,40E-01
CKAP2L	9,40E-01
ACER3	-9,40E-01
MBTD1	9,40E-01
ATG4D	-9,39E-01
GANC	9,39E-01
FIBP	9,39E-01
YTHDF1	9,39E-01
CAB39	9,39E-01
DHX36	9,39E-01
WSB2	9,38E-01
PEX11B	-9,38E-01
KLF13	-9,36E-01
SERF2	-9,36E-01
ZC3H7A	-9,35E-01
SDSL	-9,35E-01
FIBCD1	9,35E-01
MIPOL1	9,34E-01
DZIP1	9,34E-01
MLLT11	-9,34E-01
ATP1B1	-9,33E-01
INTS4	-9,32E-01
SLFN13	-9,32E-01
RNF213	9,32E-01
AAGAB	9,32E-01
TUBE1	9,31E-01
SERPINF1	-9,30E-01
NFKB2	9,30E-01
RRP8	-9,30E-01
TULP4	9,29E-01
ITGA6	9,28E-01
SNX3	-9,28E-01
COMMD3	9,24E-01
PCED1A	-9,24E-01
AIG1	-9,23E-01
RCHY1	9,23E-01
KAT5	-9,21E-01
WASF3	9,21E-01
FLYWCH1	9,21E-01
PARP10	9,21E-01
DAG1	9,21E-01
WDCP	-9,20E-01
SYNM	-9,20E-01
LRRTM2	9,20E-01
DEGS1	9,19E-01
PSMD12	-9,19E-01
ZBTB21	9,19E-01
CCDC66	9,19E-01
RABIF	-9,18E-01
ATP9B	-9,18E-01
